date,WS50M,T2M,PS,WS10M
23/03/2021 00:00,6.98,8.45,98.52,3.53
23/03/2021 01:00,6.79,7.9,98.5,3.47
23/03/2021 02:00,6.75,7.4,98.5,3.47
23/03/2021 03:00,6.91,6.98,98.51,3.51
23/03/2021 04:00,6.99,6.58,98.56,3.53
23/03/2021 05:00,6.79,6.13,98.64,3.45
23/03/2021 06:00,6.51,7.46,98.75,3.58
23/03/2021 07:00,5.13,10.73,98.83,4.66
23/03/2021 08:00,5.42,14.83,98.9,4.71
23/03/2021 09:00,6.37,18.68,98.92,5.58
23/03/2021 10:00,6.41,20.77,98.89,5.64
23/03/2021 11:00,6.15,22.37,98.84,5.48
23/03/2021 12:00,5.91,23.5,98.77,5.32
23/03/2021 13:00,5.77,24.13,98.7,5.25
23/03/2021 14:00,5.71,24.27,98.65,5.22
23/03/2021 15:00,5.87,23.93,98.63,5.33
23/03/2021 16:00,6.22,22.95,98.63,5.47
23/03/2021 17:00,6.99,19.81,98.65,3.88
23/03/2021 18:00,8.26,16.22,98.69,4.04
23/03/2021 19:00,8.86,15.34,98.75,4.35
23/03/2021 20:00,8.95,14.51,98.81,4.43
23/03/2021 21:00,8.95,13.68,98.83,4.41
23/03/2021 22:00,9.01,12.91,98.85,4.45
23/03/2021 23:00,9.16,12.23,98.84,4.57
24/03/2021 00:00,9.26,11.58,98.81,4.72
24/03/2021 01:00,9.2,10.92,98.79,4.75
24/03/2021 02:00,9.01,10.27,98.78,4.65
24/03/2021 03:00,8.72,9.63,98.79,4.42
24/03/2021 04:00,8.41,9.07,98.83,4.19
24/03/2021 05:00,8.06,8.58,98.88,3.96
24/03/2021 06:00,7.46,9.86,98.95,4.29
24/03/2021 07:00,5.48,13.11,99.03,4.93
24/03/2021 08:00,4.57,17.02,99.08,4
24/03/2021 09:00,6.55,20.99,99.08,5.63
24/03/2021 10:00,6.92,22.78,99.05,6.08
24/03/2021 11:00,7.12,24.1,98.98,6.29
24/03/2021 12:00,7.24,25.08,98.9,6.42
24/03/2021 13:00,7.38,25.67,98.81,6.56
24/03/2021 14:00,7.61,25.74,98.73,6.74
24/03/2021 15:00,7.89,25.32,98.69,6.93
24/03/2021 16:00,8.22,24.3,98.69,6.99
24/03/2021 17:00,8.48,21.51,98.72,5.13
24/03/2021 18:00,9.36,17.88,98.76,4.57
24/03/2021 19:00,9.61,16.88,98.82,4.81
24/03/2021 20:00,9.31,15.83,98.87,4.69
24/03/2021 21:00,8.73,14.74,98.9,4.38
24/03/2021 22:00,8.2,13.7,98.88,4.09
24/03/2021 23:00,7.9,12.79,98.84,3.95
25/03/2021 00:00,7.83,11.96,98.79,3.89
25/03/2021 01:00,7.9,11.26,98.75,3.9
25/03/2021 02:00,7.95,10.65,98.71,3.93
25/03/2021 03:00,7.9,10.08,98.69,3.91
25/03/2021 04:00,7.69,9.53,98.71,3.81
25/03/2021 05:00,7.28,8.98,98.75,3.62
25/03/2021 06:00,6.56,10.21,98.81,3.72
25/03/2021 07:00,4.45,13.32,98.89,4.02
25/03/2021 08:00,3.81,17.14,98.96,3.16
25/03/2021 09:00,4.73,21.95,98.97,4.15
25/03/2021 10:00,4.23,24.15,98.93,3.72
25/03/2021 11:00,4.3,25.7,98.85,3.77
25/03/2021 12:00,4.63,26.82,98.75,4.08
25/03/2021 13:00,4.99,27.48,98.65,4.44
25/03/2021 14:00,5.36,27.69,98.55,4.78
25/03/2021 15:00,5.71,27.4,98.5,5.08
25/03/2021 16:00,6,26.51,98.49,5.18
25/03/2021 17:00,6.51,22.98,98.52,3.49
25/03/2021 18:00,7.71,19.21,98.56,3.9
25/03/2021 19:00,8.84,18.33,98.63,4.29
25/03/2021 20:00,9.47,17.55,98.71,4.59
25/03/2021 21:00,9.51,16.59,98.77,4.64
25/03/2021 22:00,9.26,15.48,98.78,4.54
25/03/2021 23:00,9,14.37,98.77,4.45
26/03/2021 00:00,8.98,13.4,98.75,4.53
26/03/2021 01:00,9.21,12.72,98.73,4.83
26/03/2021 02:00,9.42,12.24,98.73,5.16
26/03/2021 03:00,9.58,11.8,98.72,5.33
26/03/2021 04:00,9.58,11.36,98.75,5.26
26/03/2021 05:00,9.41,10.85,98.79,4.98
26/03/2021 06:00,8.75,11.87,98.83,5.48
26/03/2021 07:00,6.9,14.9,98.9,5.99
26/03/2021 08:00,7.35,19.05,98.96,5.98
26/03/2021 09:00,8.8,22.61,98.97,7.59
26/03/2021 10:00,8.4,24.47,98.93,7.33
26/03/2021 11:00,7.82,26,98.85,6.87
26/03/2021 12:00,7.15,27.27,98.76,6.29
26/03/2021 13:00,6.69,28.15,98.66,5.88
26/03/2021 14:00,6.51,28.55,98.56,5.7
26/03/2021 15:00,6.46,28.42,98.49,5.61
26/03/2021 16:00,6.34,27.58,98.48,5.22
26/03/2021 17:00,6.41,23.28,98.49,3.4
26/03/2021 18:00,7.65,19.81,98.5,3.98
26/03/2021 19:00,9.02,19.61,98.54,4.37
26/03/2021 20:00,9.42,18.81,98.61,4.7
26/03/2021 21:00,9.16,17.07,98.67,4.59
26/03/2021 22:00,8.75,15.61,98.7,4.3
26/03/2021 23:00,8.66,15.05,98.7,4.39
27/03/2021 00:00,8.93,14.52,98.68,4.8
27/03/2021 01:00,9.03,13.62,98.65,5.01
27/03/2021 02:00,9.06,13,98.63,5.13
27/03/2021 03:00,9.02,12.83,98.6,5.64
27/03/2021 04:00,8.8,12.65,98.59,5.9
27/03/2021 05:00,8.49,12.33,98.61,5.67
27/03/2021 06:00,7.91,12.72,98.65,5.9
27/03/2021 07:00,6.39,14.76,98.72,5.67
27/03/2021 08:00,6.67,18.82,98.77,5.57
27/03/2021 09:00,8.42,23.72,98.79,7.16
27/03/2021 10:00,7.46,27.05,98.76,6.57
27/03/2021 11:00,6.21,29.23,98.66,5.55
27/03/2021 12:00,5.34,30.45,98.55,4.78
27/03/2021 13:00,4.95,30.98,98.44,4.42
27/03/2021 14:00,4.95,31.17,98.34,4.4
27/03/2021 15:00,5.52,30.97,98.27,4.86
27/03/2021 16:00,6.27,29.97,98.24,5.13
27/03/2021 17:00,5.76,25.61,98.33,3.15
27/03/2021 18:00,5.21,22.52,98.45,3.15
27/03/2021 19:00,5.85,21.37,98.52,3.38
27/03/2021 20:00,6.16,20.94,98.59,3.39
27/03/2021 21:00,5.69,20.73,98.65,3.15
27/03/2021 22:00,5.42,20.24,98.65,3.04
27/03/2021 23:00,5.84,19.37,98.63,3.17
28/03/2021 00:00,6.77,17.73,98.61,3.55
28/03/2021 01:00,7.68,16.27,98.59,3.91
28/03/2021 02:00,8.61,15.48,98.56,4.28
28/03/2021 03:00,9.18,15.02,98.53,4.69
28/03/2021 04:00,9.23,14.86,98.53,5.12
28/03/2021 05:00,8.85,14.93,98.57,5.43
28/03/2021 06:00,7.95,15.48,98.62,5.7
28/03/2021 07:00,6.31,16.99,98.68,5.49
28/03/2021 08:00,5.05,19.65,98.73,4.49
28/03/2021 09:00,6.67,24.4,98.76,5.63
28/03/2021 10:00,5.3,28.3,98.79,4.81
28/03/2021 11:00,2.87,30.31,98.8,2.7
28/03/2021 12:00,1.26,31.08,98.74,1.3
28/03/2021 13:00,0.29,30.85,98.63,0.5
28/03/2021 14:00,1.46,30.48,98.56,1.49
28/03/2021 15:00,3.44,29.74,98.55,3
28/03/2021 16:00,6.41,27.59,98.56,3.94
28/03/2021 17:00,9.11,25,98.56,5.81
28/03/2021 18:00,11.17,23.08,98.62,8.3
28/03/2021 19:00,11.94,21.62,98.69,9.3
28/03/2021 20:00,12.79,20.8,98.74,10.16
28/03/2021 21:00,12.66,20.01,98.75,10.08
28/03/2021 22:00,12.4,19.33,98.73,9.55
28/03/2021 23:00,12.61,18.84,98.69,9.42
29/03/2021 00:00,13,18.83,98.69,9.71
29/03/2021 01:00,12.2,18.62,98.65,9.07
29/03/2021 02:00,11.2,18.46,98.62,7.84
29/03/2021 03:00,10.62,18.44,98.59,7.27
29/03/2021 04:00,9.89,18.35,98.59,6.52
29/03/2021 05:00,8.71,18.02,98.62,5.18
29/03/2021 06:00,7.42,18.4,98.65,4.51
29/03/2021 07:00,6.24,19.63,98.71,4.96
29/03/2021 08:00,6.81,21.18,98.77,5.95
29/03/2021 09:00,8.81,23.76,98.81,7.63
29/03/2021 10:00,10.68,25.83,98.82,9.33
29/03/2021 11:00,11.67,26.31,98.81,10.32
29/03/2021 12:00,12.23,26.24,98.75,10.8
29/03/2021 13:00,12.61,26.31,98.69,11.09
29/03/2021 14:00,12.71,26.36,98.62,11.1
29/03/2021 15:00,12.23,26.08,98.57,10.55
29/03/2021 16:00,11,25.3,98.55,9.23
29/03/2021 17:00,9.01,23.97,98.55,6.83
29/03/2021 18:00,7.88,22.07,98.56,4.65
29/03/2021 19:00,7.93,21.1,98.6,4.67
29/03/2021 20:00,8.34,20.49,98.64,5.27
29/03/2021 21:00,8.74,19.89,98.64,5.64
29/03/2021 22:00,9.04,19.11,98.63,5.55
29/03/2021 23:00,9.2,18.12,98.61,5.13
30/03/2021 00:00,9.12,17.98,98.58,5.15
30/03/2021 01:00,9.07,18.23,98.51,5.44
30/03/2021 02:00,9.15,18.66,98.43,5.56
30/03/2021 03:00,9.33,18.5,98.38,5.2
30/03/2021 04:00,9.38,17.32,98.36,4.68
30/03/2021 05:00,9.34,16.6,98.4,4.54
30/03/2021 06:00,8.65,17.76,98.47,4.8
30/03/2021 07:00,6.57,20.9,98.55,5.53
30/03/2021 08:00,5.56,24.41,98.61,4.87
30/03/2021 09:00,5.83,28.59,98.62,5.13
30/03/2021 10:00,5.5,30.97,98.56,5.01
30/03/2021 11:00,4.96,32.37,98.48,4.62
30/03/2021 12:00,4.64,33.13,98.38,4.34
30/03/2021 13:00,4.77,33.54,98.28,4.44
30/03/2021 14:00,5.06,33.56,98.19,4.67
30/03/2021 15:00,5.24,33.13,98.14,4.76
30/03/2021 16:00,5.43,32.12,98.14,4.7
30/03/2021 17:00,6.16,28.24,98.16,3.23
30/03/2021 18:00,7.39,24.46,98.2,3.84
30/03/2021 19:00,8.39,23.42,98.25,4.12
30/03/2021 20:00,9,22.61,98.3,4.33
30/03/2021 21:00,9.21,21.73,98.33,4.42
30/03/2021 22:00,9.3,20.89,98.35,4.53
30/03/2021 23:00,9.48,20.19,98.33,4.84
31/03/2021 00:00,9.49,19.64,98.29,5.34
31/03/2021 01:00,9.22,19.08,98.25,5.6
31/03/2021 02:00,8.99,18.23,98.22,5.38
31/03/2021 03:00,8.84,17.29,98.22,4.97
31/03/2021 04:00,8.68,16.61,98.25,4.76
31/03/2021 05:00,8.52,16.01,98.31,4.59
31/03/2021 06:00,7.84,16.83,98.37,5.34
31/03/2021 07:00,5.78,18.91,98.45,5.18
31/03/2021 08:00,4.2,22.24,98.5,3.91
31/03/2021 09:00,5.56,27.59,98.52,4.65
31/03/2021 10:00,4.68,30.98,98.49,4.27
31/03/2021 11:00,3.44,32.51,98.42,3.21
31/03/2021 12:00,2.4,33.54,98.35,2.33
31/03/2021 13:00,1.91,34.05,98.27,1.9
31/03/2021 14:00,2.32,34.05,98.22,2.25
31/03/2021 15:00,2.92,33.59,98.18,2.75
31/03/2021 16:00,3.18,32.6,98.17,2.81
31/03/2021 17:00,3.62,29.02,98.17,2.17
31/03/2021 18:00,4.56,25.83,98.17,2.8
31/03/2021 19:00,6.12,24.1,98.2,3.4
31/03/2021 20:00,7.62,22.97,98.26,3.85
31/03/2021 21:00,8.38,22.01,98.31,4.13
31/03/2021 22:00,8.65,21.08,98.33,4.26
31/03/2021 23:00,8.8,20.24,98.33,4.41
01/04/2021 00:00,8.93,19.48,98.29,4.61
01/04/2021 01:00,8.87,18.72,98.26,4.69
01/04/2021 02:00,8.75,18,98.23,4.69
01/04/2021 03:00,8.62,17.53,98.23,4.73
01/04/2021 04:00,8.43,17.22,98.25,4.9
01/04/2021 05:00,8.21,16.57,98.3,4.72
01/04/2021 06:00,7.54,17.16,98.38,5.36
01/04/2021 07:00,5.86,19.33,98.45,5.3
01/04/2021 08:00,5.12,23.12,98.51,4.53
01/04/2021 09:00,6.71,28.61,98.53,5.84
01/04/2021 10:00,5.82,31.56,98.51,5.28
01/04/2021 11:00,4.62,33.25,98.44,4.27
01/04/2021 12:00,3.53,34.31,98.36,3.33
01/04/2021 13:00,2.68,34.9,98.26,2.57
01/04/2021 14:00,2.18,35,98.18,2.11
01/04/2021 15:00,2.05,34.64,98.13,1.95
01/04/2021 16:00,2.18,33.69,98.12,1.86
01/04/2021 17:00,2.59,30.37,98.13,1.69
01/04/2021 18:00,3.05,27.97,98.17,2.06
01/04/2021 19:00,3.65,26.4,98.24,2.39
01/04/2021 20:00,4.59,24.6,98.32,2.86
01/04/2021 21:00,5.97,22.83,98.37,3.43
01/04/2021 22:00,7.6,21.86,98.38,3.91
01/04/2021 23:00,9.04,21.55,98.36,4.36
02/04/2021 00:00,10.01,21.37,98.33,5.08
02/04/2021 01:00,10.42,21.31,98.29,6.04
02/04/2021 02:00,10.36,20.91,98.25,6.68
02/04/2021 03:00,10.15,20.07,98.23,6.72
02/04/2021 04:00,9.96,19.26,98.22,6.56
02/04/2021 05:00,9.89,18.48,98.23,6.37
02/04/2021 06:00,9.47,18.84,98.25,6.92
02/04/2021 07:00,8.16,20.91,98.29,7.07
02/04/2021 08:00,8.12,24.66,98.31,6.89
02/04/2021 09:00,10.41,29.19,98.31,8.88
02/04/2021 10:00,9.97,32.3,98.28,8.78
02/04/2021 11:00,9.17,34.33,98.21,8.15
02/04/2021 12:00,8.94,35.56,98.13,7.92
02/04/2021 13:00,9.01,36.15,98.03,7.91
02/04/2021 14:00,9.08,36.2,97.94,7.87
02/04/2021 15:00,9.09,35.79,97.87,7.7
02/04/2021 16:00,8.76,34.74,97.84,6.77
02/04/2021 17:00,8.68,31.02,97.83,4.35
02/04/2021 18:00,9.54,28.06,97.84,4.54
02/04/2021 19:00,10.21,27.54,97.89,4.98
02/04/2021 20:00,10.47,26.9,97.94,5.32
02/04/2021 21:00,10.44,25.9,97.95,5.43
02/04/2021 22:00,10.42,25.14,97.93,5.67
02/04/2021 23:00,10.29,24.65,97.88,6.07
03/04/2021 00:00,10.07,23.68,97.81,5.93
03/04/2021 01:00,9.8,22.56,97.75,5.58
03/04/2021 02:00,9.57,21.5,97.69,5.2
03/04/2021 03:00,9.44,20.87,97.66,5.17
03/04/2021 04:00,9.34,20.74,97.65,5.51
03/04/2021 05:00,9.29,20.77,97.66,5.93
03/04/2021 06:00,9.04,21.1,97.68,6.46
03/04/2021 07:00,8.39,22.47,97.73,7.02
03/04/2021 08:00,8.18,25.12,97.77,6.99
03/04/2021 09:00,10.97,29.12,97.78,9.05
03/04/2021 10:00,15.1,33.02,97.73,12.31
03/04/2021 11:00,16.1,35.25,97.64,13.42
03/04/2021 12:00,15.68,35.92,97.56,13.16
03/04/2021 13:00,15.68,36.05,97.48,13.1
03/04/2021 14:00,15.49,36.26,97.41,12.83
03/04/2021 15:00,15.28,35.58,97.36,12.37
03/04/2021 16:00,13.82,33.58,97.34,10.53
03/04/2021 17:00,11.39,31.05,97.35,8.12
03/04/2021 18:00,10.72,28.79,97.35,7.39
03/04/2021 19:00,10.24,27.2,97.35,6.96
03/04/2021 20:00,10.33,25.69,97.37,6.61
03/04/2021 21:00,10.63,25.03,97.36,7.06
03/04/2021 22:00,10.59,24.33,97.34,7.06
03/04/2021 23:00,10.43,23.55,97.33,6.82
04/04/2021 00:00,10.17,22.93,97.29,6.51
04/04/2021 01:00,9.79,22.31,97.27,6.08
04/04/2021 02:00,9.33,21.55,97.25,5.58
04/04/2021 03:00,8.79,20.6,97.24,4.99
04/04/2021 04:00,8.46,19.56,97.25,4.57
04/04/2021 05:00,8.21,18.5,97.29,4.2
04/04/2021 06:00,7.54,19.13,97.33,4.82
04/04/2021 07:00,5.76,21.23,97.39,5.13
04/04/2021 08:00,5.81,24.78,97.43,4.98
04/04/2021 09:00,9.23,29.2,97.45,7.72
04/04/2021 10:00,10.51,31.65,97.42,9.03
04/04/2021 11:00,10.85,33.18,97.35,9.4
04/04/2021 12:00,11.07,34.31,97.27,9.58
04/04/2021 13:00,11.29,35,97.19,9.73
04/04/2021 14:00,11.4,35.14,97.12,9.75
04/04/2021 15:00,11.26,34.74,97.09,9.46
04/04/2021 16:00,10.54,33.76,97.08,8.46
04/04/2021 17:00,9.19,30.48,97.11,5.07
04/04/2021 18:00,8.52,26.23,97.16,4.13
04/04/2021 19:00,7.88,24.98,97.23,3.94
04/04/2021 20:00,7.17,23.86,97.31,3.75
04/04/2021 21:00,6.34,22.76,97.36,3.51
04/04/2021 22:00,5.55,21.8,97.37,3.23
04/04/2021 23:00,4.8,21.12,97.35,2.92
05/04/2021 00:00,4.37,20.37,97.33,2.73
05/04/2021 01:00,4.43,19.4,97.3,2.76
05/04/2021 02:00,5.18,18.37,97.29,3.05
05/04/2021 03:00,6.59,17.52,97.3,3.52
05/04/2021 04:00,7.95,16.98,97.32,4.19
05/04/2021 05:00,8.79,16.55,97.38,4.92
05/04/2021 06:00,8.59,17.5,97.45,6.19
05/04/2021 07:00,7.34,19.94,97.53,6.53
05/04/2021 08:00,7.31,23.88,97.59,6.5
05/04/2021 09:00,6.89,27.98,97.63,6.27
05/04/2021 10:00,5.01,31.22,97.62,4.69
05/04/2021 11:00,2.96,33.29,97.57,2.82
05/04/2021 12:00,1.45,34.36,97.49,1.42
05/04/2021 13:00,0.7,34.83,97.4,0.84
05/04/2021 14:00,0.98,34.88,97.32,1.15
05/04/2021 15:00,1.58,34.46,97.28,1.68
05/04/2021 16:00,2.4,33.48,97.28,2.3
05/04/2021 17:00,4.24,30,97.33,2.31
05/04/2021 18:00,7.06,26.51,97.39,3.5
05/04/2021 19:00,9.2,25.75,97.49,5.49
05/04/2021 20:00,10.32,24.39,97.59,7.22
05/04/2021 21:00,11.03,23.02,97.66,7.85
05/04/2021 22:00,11.33,22.12,97.69,8.05
05/04/2021 23:00,11.42,21.43,97.7,8.19
06/04/2021 00:00,11.5,20.84,97.69,8.31
06/04/2021 01:00,11.39,20.27,97.68,8.25
06/04/2021 02:00,10.22,19.49,97.67,7.32
06/04/2021 03:00,9.51,18.71,97.69,6.44
06/04/2021 04:00,9.32,18.12,97.74,6.16
06/04/2021 05:00,9.09,17.56,97.8,5.9
06/04/2021 06:00,8.36,18.11,97.88,6.4
06/04/2021 07:00,8.45,20.53,97.96,7.04
06/04/2021 08:00,10.17,24.23,98.01,8.6
06/04/2021 09:00,9.05,27.12,98.02,7.91
06/04/2021 10:00,7.88,29.37,97.97,6.97
06/04/2021 11:00,6.97,31.04,97.87,6.21
06/04/2021 12:00,6.23,32.12,97.76,5.56
06/04/2021 13:00,5.69,32.61,97.63,5.09
06/04/2021 14:00,5.31,32.71,97.53,4.75
06/04/2021 15:00,4.92,32.66,97.47,4.4
06/04/2021 16:00,4.39,31.94,97.47,3.86
06/04/2021 17:00,4.4,28.97,97.51,2.5
06/04/2021 18:00,5.34,26.15,97.55,2.93
06/04/2021 19:00,6.56,25.38,97.63,3.28
06/04/2021 20:00,7.42,24.58,97.69,3.73
06/04/2021 21:00,7.69,23.06,97.72,3.85
06/04/2021 22:00,7.92,21.73,97.71,3.94
06/04/2021 23:00,7.92,20.73,97.7,3.93
07/04/2021 00:00,7.76,19.87,97.67,3.81
07/04/2021 01:00,7.6,19.08,97.65,3.73
07/04/2021 02:00,7.47,18.46,97.62,3.7
07/04/2021 03:00,7.34,18.07,97.62,3.68
07/04/2021 04:00,7.22,17.88,97.65,3.74
07/04/2021 05:00,7.23,17.9,97.69,3.94
07/04/2021 06:00,6.77,18.87,97.75,4.77
07/04/2021 07:00,5.31,20.88,97.82,4.8
07/04/2021 08:00,4.48,24.69,97.88,4.05
07/04/2021 09:00,4.22,29.78,97.91,3.85
07/04/2021 10:00,3.04,31.89,97.87,2.84
07/04/2021 11:00,2.27,33.04,97.83,2.13
07/04/2021 12:00,2.03,33.8,97.77,1.89
07/04/2021 13:00,1.87,34.17,97.69,1.74
07/04/2021 14:00,1.82,34.16,97.62,1.69
07/04/2021 15:00,1.87,33.84,97.57,1.72
07/04/2021 16:00,1.91,33.13,97.58,1.74
07/04/2021 17:00,1.79,31.05,97.6,1.26
07/04/2021 18:00,1.66,29.55,97.63,1.2
07/04/2021 19:00,2.1,28.31,97.68,1.49
07/04/2021 20:00,2.97,26.61,97.74,2.03
07/04/2021 21:00,3.84,24.95,97.79,2.51
07/04/2021 22:00,4.58,23.49,97.82,2.88
07/04/2021 23:00,5.4,22.3,97.81,3.23
08/04/2021 00:00,6.33,21.43,97.79,3.56
08/04/2021 01:00,7.26,20.84,97.76,3.8
08/04/2021 02:00,7.98,20.4,97.74,3.96
08/04/2021 03:00,8.54,19.98,97.74,4.15
08/04/2021 04:00,8.88,19.53,97.76,4.33
08/04/2021 05:00,8.92,18.96,97.83,4.48
08/04/2021 06:00,8.37,20.03,97.9,5.64
08/04/2021 07:00,7.15,22.17,97.95,6.22
08/04/2021 08:00,7.03,26.06,97.99,6.14
08/04/2021 09:00,8.22,30.82,97.98,7.09
08/04/2021 10:00,8.33,33.37,97.93,7.34
08/04/2021 11:00,8.1,34.8,97.85,7.19
08/04/2021 12:00,7.71,35.61,97.76,6.88
08/04/2021 13:00,7.23,35.97,97.68,6.47
08/04/2021 14:00,6.81,35.91,97.6,6.07
08/04/2021 15:00,6.37,35.44,97.56,5.61
08/04/2021 16:00,5.92,34.51,97.54,5.03
08/04/2021 17:00,5.52,30.97,97.55,3.03
08/04/2021 18:00,5.33,27.3,97.58,3.14
08/04/2021 19:00,5.15,26.14,97.63,3.08
08/04/2021 20:00,4.91,25.24,97.69,2.95
08/04/2021 21:00,4.89,24.29,97.72,2.89
08/04/2021 22:00,5.18,23.34,97.71,2.95
08/04/2021 23:00,5.79,22.4,97.68,3.13
09/04/2021 00:00,6.72,21.33,97.63,3.53
09/04/2021 01:00,7.5,20.54,97.59,4.02
09/04/2021 02:00,7.98,19.88,97.58,4.5
09/04/2021 03:00,8.26,19.34,97.58,4.76
09/04/2021 04:00,8.48,18.65,97.6,4.89
09/04/2021 05:00,8.49,17.87,97.64,4.86
09/04/2021 06:00,7.8,18.74,97.69,5.73
09/04/2021 07:00,6.15,20.9,97.74,5.52
09/04/2021 08:00,6.31,24.8,97.78,5.46
09/04/2021 09:00,7.27,29.55,97.78,6.42
09/04/2021 10:00,6.25,33.2,97.73,5.66
09/04/2021 11:00,5.57,34.91,97.67,5.06
09/04/2021 12:00,5.07,35.74,97.58,4.64
09/04/2021 13:00,4.56,36.05,97.48,4.2
09/04/2021 14:00,4.15,35.95,97.4,3.81
09/04/2021 15:00,3.85,35.44,97.35,3.52
09/04/2021 16:00,3.78,34.55,97.33,3.37
09/04/2021 17:00,4.07,31.26,97.34,2.43
09/04/2021 18:00,4.43,27.83,97.37,2.77
09/04/2021 19:00,4.28,27.08,97.39,2.72
09/04/2021 20:00,4.03,26.71,97.43,2.57
09/04/2021 21:00,3.51,26.5,97.44,2.32
09/04/2021 22:00,2.89,26.38,97.41,1.97
09/04/2021 23:00,2.34,25.95,97.37,1.66
10/04/2021 00:00,2.09,25.16,97.32,1.52
10/04/2021 01:00,2.64,23.52,97.27,1.88
10/04/2021 02:00,3.46,21.6,97.25,2.33
10/04/2021 03:00,3.69,20.44,97.25,2.4
10/04/2021 04:00,3.41,19.71,97.28,2.18
10/04/2021 05:00,2.96,19.13,97.32,1.87
10/04/2021 06:00,2.53,20.38,97.36,1.44
10/04/2021 07:00,2.07,23.48,97.42,1.8
10/04/2021 08:00,1.74,26.78,97.45,1.66
10/04/2021 09:00,2.72,31.27,97.47,2.42
10/04/2021 10:00,3.65,33.63,97.44,3.4
10/04/2021 11:00,4.51,34.86,97.39,4.18
10/04/2021 12:00,5.26,35.56,97.31,4.88
10/04/2021 13:00,5.84,35.78,97.24,5.37
10/04/2021 14:00,6.25,35.57,97.16,5.69
10/04/2021 15:00,6.46,34.87,97.13,5.78
10/04/2021 16:00,6.52,33.83,97.13,5.62
10/04/2021 17:00,6.48,31.15,97.16,3.64
10/04/2021 18:00,6.55,26.88,97.21,3.51
10/04/2021 19:00,6.32,25.63,97.27,3.51
10/04/2021 20:00,5.77,25.06,97.34,3.31
10/04/2021 21:00,5.28,24.45,97.37,3.14
10/04/2021 22:00,4.84,23.63,97.35,2.98
10/04/2021 23:00,4.29,23.03,97.32,2.73
11/04/2021 00:00,3.77,22.58,97.26,2.47
11/04/2021 01:00,3.47,21.86,97.21,2.29
11/04/2021 02:00,3.39,20.87,97.19,2.23
11/04/2021 03:00,3.43,19.87,97.2,2.23
11/04/2021 04:00,3.41,18.99,97.25,2.19
11/04/2021 05:00,3.18,18.43,97.31,2.05
11/04/2021 06:00,2.77,19.6,97.36,1.67
11/04/2021 07:00,2.06,22.37,97.43,1.88
11/04/2021 08:00,2.36,25.65,97.49,2.12
11/04/2021 09:00,3.74,29.57,97.53,3.34
11/04/2021 10:00,4.97,32.73,97.52,4.55
11/04/2021 11:00,5.68,34.19,97.48,5.23
11/04/2021 12:00,5.98,35.03,97.43,5.48
11/04/2021 13:00,5.98,35.46,97.36,5.46
11/04/2021 14:00,6.32,35.51,97.32,5.71
11/04/2021 15:00,6.53,35.14,97.31,5.8
11/04/2021 16:00,6.48,34.3,97.33,5.59
11/04/2021 17:00,6.25,31.48,97.38,3.52
11/04/2021 18:00,6.23,27.12,97.45,3.42
11/04/2021 19:00,6.51,25.89,97.52,3.52
11/04/2021 20:00,7.28,25.24,97.6,3.63
11/04/2021 21:00,7.99,24.44,97.67,3.89
11/04/2021 22:00,8.68,23.47,97.73,4.18
11/04/2021 23:00,9.02,22.72,97.78,4.35
12/04/2021 00:00,9.1,22.04,97.79,4.43
12/04/2021 01:00,9.17,21.44,97.8,4.55
12/04/2021 02:00,9.32,20.97,97.81,4.75
12/04/2021 03:00,9.23,20.48,97.84,4.77
12/04/2021 04:00,9.09,19.9,97.89,4.71
12/04/2021 05:00,9.09,19.44,97.95,4.78
12/04/2021 06:00,8.52,20.91,98.02,5.88
12/04/2021 07:00,6.95,23.54,98.1,6.11
12/04/2021 08:00,7.25,27.92,98.16,6.17
12/04/2021 09:00,7.66,31.78,98.18,6.81
12/04/2021 10:00,6.56,33.5,98.17,5.9
12/04/2021 11:00,5.48,34.68,98.13,4.95
12/04/2021 12:00,4.6,35.48,98.06,4.16
12/04/2021 13:00,4,35.85,97.98,3.62
12/04/2021 14:00,3.61,35.88,97.9,3.27
12/04/2021 15:00,3.38,35.53,97.84,3.05
12/04/2021 16:00,3.22,34.78,97.83,2.85
12/04/2021 17:00,3.26,31.93,97.85,2.03
12/04/2021 18:00,4.11,28.63,97.9,2.59
12/04/2021 19:00,5.59,26.98,97.97,3.2
12/04/2021 20:00,7.05,25.91,98.05,3.61
12/04/2021 21:00,7.9,25.02,98.1,3.88
12/04/2021 22:00,8.5,24.38,98.15,4.28
12/04/2021 23:00,9.12,23.95,98.14,5.08
13/04/2021 00:00,9.39,23.46,98.12,5.73
13/04/2021 01:00,9.4,22.94,98.08,5.99
13/04/2021 02:00,9.3,22.55,98.06,6.08
13/04/2021 03:00,9.19,22.12,98.06,5.9
13/04/2021 04:00,9.28,21.6,98.08,5.73
13/04/2021 05:00,9.42,21.18,98.14,5.71
13/04/2021 06:00,9.04,22.26,98.2,6.65
13/04/2021 07:00,7.97,24.81,98.25,6.86
13/04/2021 08:00,9.25,28.97,98.26,7.78
13/04/2021 09:00,8.79,31.98,98.25,7.72
13/04/2021 10:00,7.57,33.97,98.21,6.77
13/04/2021 11:00,6.33,35.41,98.14,5.73
13/04/2021 12:00,5.27,36.37,98.06,4.82
13/04/2021 13:00,4.42,36.83,97.96,4.06
